uid	pid	tstamp	crdate	cruser_id	deleted	hidden	"name"	"logo"	"website"	"description"	type	start_date	end_date	"contact_organization"	"contact_person"	"contact_position"	"contact_email"	"key_inputs"	"key_infrastructure"	"key_technologies"	"key_processes"	"geographic_scope"	geographic_type	"taxonomic_scope"	taxonomic_type	"comments"	finalised	t3ver_oid	t3ver_id	t3ver_wsid	"t3ver_label"	t3ver_state	t3ver_stage	t3ver_count	t3ver_tstamp	t3_origuid	language
132	863	1180452422	1180452422	0	0	0	"Global Invasive Species Information Network"	"gisin.png"	"www.gisinetwork.org"	"The Global Invasive Species Information Network (GISIN) was formed to provide a platform for sharing invasive species information at a global level, via the Internet and other digital means. With initial funding from the Global Biodiversity Information Facility (GBIF) and in close collaboration with the creators of NISbase, we are currently developing a pilot system to search across diverse invasive species information systems that are already present on the Internet. We are also working closely with the leadership of the Invasives Information Network of the Inter-American Biodiversity Information Network (I3N) to increase capacity--in many countries within and beyond the Americas--to standardize invasive species information on the Web and in stand-alone databases, and to post new IAS information on the Web."	1	854751600	0	"National Biological Information Infrastructure"	"Annie Simpson"	"Steering Committee Chair"	"asimpson@usgs.gov"	"Funding from GBIF"	"Unknown"	"Unknown"	"Facilitation"	"Global"	7	"All introduced species"	2	"Has a listing of 247 Internet-accessible databases and information systems providing species, bibliographic, taxonomic, expertise, distributions, images and many other information types as they pertain to invasive, exotic, alien, introduced, non-native species and all other species of world flora and fauna"	1	0	0	0	""	0	0	0	0	0	30
131	863	1180452422	1180452422	0	0	0	"European Natural History Specimen Information Network"	"nologo.png"	"www.nhm.ac.uk/research-curation/projects/ENHSIN/index.html"	"The central aim of the European Natural History Specimen Information Network (ENHSIN) is to enable the development of a shared, interoperable infrastructure of natural history specimen databases in European institutions. Although exciting developments have been made in producing frameworks for connecting global species databases (Species 2000) and for providing access to the wider content of European natural history collections (BioCISE), there is, at present, no corresponding approach to facilitate access to specimen data. ENHSIN is intended to fill this lacuna"	1	949359600	0	"Natural History Museum"	"Malcolm J Scoble"	"Network Co-ordinator"	"m.scoble@nhm.ac.uk"	"Specimen information from various institutions"	"Unknown / not yet delivered"	"Unknown / not yet delivered"	"Unknown"	"Europe"	5	"All"	2	""	1	0	0	0	""	0	0	0	0	0	30
129	863	1180452422	1180452422	0	0	0	"Commonwealth Agricultural Bureax International"	"cabi.gif"	"www.cabi.org"	"CABI is a not for profit organization, specialising in scientific publishing, research and communication.  CABI improves people's lives worldwide by providing information and applying scientific expertise to solve problems in agriculture and the environment."	5	-1890781200	0	"CABI"	"Unknown"	"Unknown"	"enquiries@cabi.org"	"Not for profit organisation"	"Unknown"	"Unknown"	"Publishing, Microbial Services, Projects and consultancies"	"Global"	7	"All"	2	"Project worldwide searchable through http://www.cabi.org/projects.asp"	1	0	0	0	""	0	0	0	0	0	30
743	-1	1180452422	1180452422	0	0	0	"National Commission for the Knowledge and Use of the Biodiversity"	""	"www.conabio.gob.mx"	"A Mexican Inter-Ministerial Commission mainly dedicated to: conform and keep updated the National System of Biodiversity Information (SNIB); support projects and studies focused on the knowledge and sustainable use of biodiversity; advise governmental institutions and other sectors; undertake special projects; share the knowledge of biological diversity; follow up of international agreements related to biodiversity; and provide services to the public."	0	0	0	""	""	""	""	""	""	""	""	"Mexico"	3	""	0	""	0	130	0	0	""	0	0	0	0	0	30
128	863	1180452422	1180452422	0	0	0	"Biodiversity Resources Development Project for Costa Rica"	"nologo.png"	""	"The Biodiversity Resources Development Project for Costa Rica133 was funded by the GEF through the World Bank and ran from 1998 to 2005. Its objective was to demonstrate that increased knowledge and information about particular species enhance their value and increase the marketability of biodiversity services, by enhancing the knowledge of Costa Ricaâ€™s species, testing methodologies for undertaking a cost effective inventory, and maximizing the value of those species and the social return to the investment in knowledge through conservation and sustainable use."	1	886287600	1136070000	"Project completed - no contact available"	"Project completed - no contact available"	"Project completed - no contact available"	"Project completed - no contact available"	"Funding from Global Environment Facility"	"Unknown"	"Unknown"	"Unknown"	"Costa Rica"	3	"All"	2	"Project cannot be found on the net"	1	0	0	0	""	0	0	0	0	0	30
810	-1	1180452422	1180452422	0	0	0	"Southern African Botanical Diversity Network"	""	""	"The Southern African Botanical Diversity Network (SABONET) is a capacity-building network of southern African herbaria and botanic gardens, with the objective of developing local botanical expertise."	0	0	0	""	""	""	""	"Funding from Global Environment Facility"	""	""	""	"Angola, Botswana, Lesotho, Malawi, Mozambique, Namibia, South Africa, Swaziland, Zambia and Zimbabwe"	6	"All"	2	""	0	126	0	0	""	0	0	0	0	0	30
127	863	1180452422	1180452422	0	0	0	"Botanical and Zoological Taxonomic Networks in Eastern Africa"	"nologo.png"	""	"This UNDP project will support the countries of East Africa (Ethiopia, Kenya, Tanzania, and Uganda) to remove barriers to the flow of relevant taxonomic information, from networked centres of expertise, to the range of end-users of such information, and to assist those end-users in the use of this information for the sustainable conservation of biodiversity, through
inventory, description, monitoring, and dissemination."	5	1028844000	0	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Ethiopia, Kenya, Tanzania, and Uganda"	6	"All"	2	"No details can be found on this project.  It is a GEF-funded project.  Case study information can be found at http://www.sustainablealternatives.net/cases.cfm?bcorder=geo&caseid=1564&sectorid=0&bizfieldid=0&geoid=449&ecobenefitid=0&sortby=ti&startrow=11"	1	0	0	0	""	0	0	0	0	0	30
675	-1	1180452422	1180452422	0	0	0	"Indonesian Biodiversity Collection Project"	""	""	"The Indonesian Biodiversity Collection Project received a $7 million grant over six years from the GEF through the World Bank. The aim of the project was to strengthen institutional capacity of the Research and Development Center for Biology in Indonesia."	0	0	0	""	""	""	""	"Funding from Global Environment Facility"	""	""	""	"Indonesia"	3	""	0	""	0	125	0	0	""	0	0	0	0	0	30
753	-1	1180452422	1180452422	0	0	0	"Partnerships for Enhancing Expertise in Taxonomy"	""	""	"The US National Science Foundation (NSF) has established a special competition,  partnerships for Enhancing Expertise in Taxonomy (PEET)130, to support competitively reviewed research projects that target groups of poorly known organisms. Projects financed by the program must train new taxonomists and must translate current expertise into electronic databases and other products with broad accessibility to the scientific community. Many U.S. academic institutions and non-academic not-for-profit organizations including academic institutions, botanical gardens, freshwater and marine institutes, and natural history museums, have been involved in the partnerships program, and collaborating scientists in foreign countries can be accommodated through consultant mechanisms administered by the submitting U.S. organization. Some eighty taxonomic projects have been since 1994 financed by this program in the amount of over US$46 million."	5	760057200	0	""	""	""	""	""	""	""	""	"United States of America"	3	""	0	"Funded a range of projects on taxonomy over the life of the project"	0	124	0	0	""	0	0	0	0	0	30
122	863	1180452422	1180452422	0	0	0	"Global Taxonomic Initiative"	"nologo.png"	"www.biodiv.org/gti/default.shtml"	"Effective conservation and management of biodiversity depends in large part on our understanding of taxonomy. Unfortunately, inadequate taxonomic information and infrastructure, coupled with declining taxonomic expertise, hinders our ability to make informed decisions about conservation, sustainable use and sharing of the benefits derived from genetic resources. Governments, through the Convention on Biological Diversity, have acknowledged the existence of a \"taxonomic impediment\" to the sound management of biodiversity, and have developed the Global Taxonomic Initiative to remove or reduce the impediment."	5	0	0	"Secretariat of the Convention of Biological Diversity"	"Unknown"	"SCBD Secretariat"	"secretariat@biodiv.org"	"Funding from Convention on Biological Diversity, agreement by partners"	"Agreement"	"None"	"Agreement from partners"	"Global"	7	"All"	2	""	1	0	0	0	""	0	0	0	0	0	30
120	863	1180452422	1180452422	0	0	0	"Australias Virtual Herbarium"	"avh.gif"	"www.anbg.gov.au/chah/avh/index.html"	"Australia's Virtual Herbarium (AVH) is an on-line botanical information resource accessible via the web. It provides immediate access to the wealth of data associated with scientific plant specimens in each Australian herbarium. Six million specimen records, of particular value in displaying geographic distribution, will be enhanced by images, descriptive text and identification tools.  The AVH is a collaborative project of the State, Commonwealth and Territory herbaria. It is being developed under the auspices of the Council of Heads of Australian Herbaria (CHAH), representing the major Australian collections."	2	791593200	0	"Council of the Heads of Australian Herbaria"	"Unknown"	"Webmaster"	"webmaster@chah.gov.au"	"Data from other Herbaria in Australia"	"Links to Herbaria, including Australian Plan Names Index"	"HISPID standard, tools"	"Indexing of data"	"Australia"	3	"Plantae"	4	""	1	0	0	0	""	0	0	0	0	0	30
121	863	1180452422	1180452422	0	0	0	"Australian Plant Name Index"	"nologo.png"	"www.anbg.gov.au/cpbr/databases/apni.html"	"The Australian Plant Name Index (APNI) is a list of all published names of Australian vascular plants and their bibliographic and typification details. 

There is a facility to search for records in the active database that have a particular name or match a particular pattern. The pattern matching is based on the SQL database conventions, so that the character \"%\" is a wildcard for any string of characters and \"_\" is a wildcard for a single character. 

The APNI database also contains the name records of the Census of Australian Vascular Plants (CAVP). CAVP names are flagged in APNI under the heading \"Census\". A \"Y\" indicates that the name is a currently accepted name; an \"N\" indicates that the name is not currently accepted. 

The web versions of APNI are not case-sensitive and a trailing wild-card is assumed.  The distribution by state and by region within state follows the published version of the CAVP."	3	665362800	0	"Australian National Botanic Gardens"	"Unknown"	"Webmaster"	"cpbr-info@anbg.gov.au"	"Information from publications"	"Web site"	"SQL database"	"Unknown"	"Australia"	3	"Plantae"	4	"Collaborative with International Plant Name Index.  Alternative front end is \"Whats its name\", but accesses the same information."	1	0	0	0	""	0	0	0	0	0	30
1493	-1	1180452422	1180452422	0	0	0	"Atlas of Living Australia"	"nologo.png"	""	""	1	0	0	"Australian National Botanic Gardens"	"Jim Croft"	"Program Leader"	"jrc@anbg.gov.au"	"Not yet determined"	"Not yet determined"	"Not yet determined"	"Not yet determined"	"Australia"	3	"All"	2	"Not yet on-line"	1	119	0	0	""	0	0	0	0	0	30
118	863	1180452422	1180452422	0	0	0	"Codes for Australian Aquatic Biota"	"caab.gif"	"www.marine.csiro.au/caab/"	"CAAB - Codes for Australian Aquatic Biota - is a continuously maintained and expanding 8-digit coding system for aquatic organisms in the Australian region maintained by CSIRO Division of Marine and Atmospheric Research, Australia (CMAR). Initially developed to cover fishes and selected other organisms of research or commercial interest, it has more recently been expanded to provide more comprehensive coverage of a number of aquatic groups, as information is available. CAAB is used by a large and expanding number of governmental and industry groups for marine biology and fishery purposes and has replaced almost all other national and locally designed coding systems."	4	633826800	0	"CSIRO"	"Tony Rees"	"Developer"	"Tony.Rees@marine.csiro.au"	"CAAB Codes"	"Web site"	"Unknown"	"Unknown"	"Australia"	3	"Fishes, marine vertabrates, marine invertebrates, seagrasses, mangroves, seaweeds and microalgae"	2	""	1	0	0	0	""	0	0	0	0	0	30
